provincia,fecha,tmax,tmin,precip_mm,humedad_%,viento_kph
León,2025-03-17,13,5,0.3,74,6
León,2025-03-18,14,2,0.2,72,7
León,2025-03-19,13,8,36.4,91,8
León,2025-03-20,16,9,1.4,90,11
León,2025-03-21,15,10,12.8,79,10
León,2025-03-22,15,7,5.9,76,9
León,2025-03-23,11,6,27.6,86,5
León,2025-03-24,14,5,8.7,80,7
León,2025-03-25,16,6,2.3,78,6
León,2025-03-26,18,5,0.0,69,6
León,2025-03-27,17,6,1.1,65,8
León,2025-03-28,19,7,0.0,67,7
León,2025-03-29,17,6,0.0,49,12
León,2025-03-30,19,3,0.0,49,9
León,2025-03-31,22,6,0.0,55,8
León,2025-04-01,20,7,0.0,58,8
León,2025-04-02,12,8,7.8,88,12
León,2025-04-03,19,6,0.0,68,11
León,2025-04-04,20,8,0.0,57,11
León,2025-04-05,20,8,8.4,73,5
León,2025-04-06,22,8,0.0,66,9
León,2025-04-07,22,9,0.2,71,8
León,2025-04-08,21,9,0.0,77,6
León,2025-04-09,21,10,0.0,73,7
León,2025-04-10,19,11,0.1,81,5
León,2025-04-11,20,8,0.2,66,5
León,2025-04-12,23,10,0.1,57,6
León,2025-04-13,21,12,6.6,75,6
León,2025-04-14,20,12,10.3,81,5
León,2025-04-15,18,9,6.4,74,9
León,2025-04-16,15,5,1.6,77,7
León,2025-04-17,19,2,0.0,63,10
León,2025-04-18,21,5,0.0,66,8
León,2025-04-19,18,7,10.2,80,8
León,2025-04-20,17,5,0.1,62,7
León,2025-04-21,19,5,0.1,64,8
León,2025-04-22,19,9,3.8,74,6
León,2025-04-23,19,9,0.0,72,8
León,2025-04-24,24,8,0.0,70,7
León,2025-04-25,24,11,0.0,75,5
León,2025-04-26,18,10,27.4,84,6
León,2025-04-27,20,7,0.9,71,7
León,2025-04-28,21,8,0.1,69,6
León,2025-04-29,21,8,0.0,70,9
León,2025-04-30,22,10,0.0,65,10
León,2025-05-01,24,9,0.5,52,10
León,2025-05-02,23,11,14.6,53,8
León,2025-05-03,27,12,5.2,67,6
León,2025-05-04,24,13,7.9,65,10
León,2025-05-05,19,9,11.1,81,6
León,2025-05-06,16,8,10.7,85,6
León,2025-05-07,19,6,0.0,67,7
León,2025-05-08,19,8,7.0,77,6
León,2025-05-09,18,10,11.4,83,6
León,2025-05-10,21,10,6.2,76,8
León,2025-05-11,21,10,9.7,68,9
León,2025-05-12,20,8,0.7,65,9
León,2025-05-13,22,8,0.9,64,7
León,2025-05-14,21,10,1.2,64,7
León,2025-05-15,24,10,0.0,61,9
León,2025-05-16,24,9,0.0,69,11
León,2025-05-17,25,10,0.0,63,7
León,2025-05-18,27,11,0.0,58,8
León,2025-05-19,26,12,2.4,50,8
León,2025-05-20,26,10,0.1,64,6
León,2025-05-21,26,12,0.0,61,7
León,2025-05-22,20,12,2.4,72,10
León,2025-05-23,24,10,0.1,57,7
León,2025-05-24,25,10,0.0,58,8
León,2025-05-25,27,11,0.0,61,6
León,2025-05-26,26,13,0.0,62,8
León,2025-05-27,27,14,0.0,65,6
León,2025-05-28,30,13,0.0,54,5
León,2025-05-29,32,17,0.0,50,6
León,2025-05-30,32,19,0.0,46,8
León,2025-05-31,32,17,1.9,48,8
León,2025-06-01,32,16,0.1,48,8
León,2025-06-02,28,17,0.0,47,6
León,2025-06-03,31,15,0.8,54,9
León,2025-06-04,27,14,0.7,61,10
León,2025-06-05,27,14,1.5,68,8
León,2025-06-06,30,15,0.0,54,9
León,2025-06-07,32,17,0.0,47,7
León,2025-06-08,29,16,0.0,62,10
León,2025-06-09,32,14,0.0,63,7
León,2025-06-10,34,17,0.3,60,10
León,2025-06-11,35,18,0.1,44,9
León,2025-06-12,33,19,0.0,39,9
León,2025-06-13,32,18,0.4,39,9
León,2025-06-14,34,19,0.5,35,8
León,2025-06-15,34,19,4.8,44,9
León,2025-06-16,33,17,0.0,57,9
León,2025-06-17,33,20,0.0,56,8
León,2025-06-18,33,20,0.0,48,9
León,2025-06-19,35,18,0.0,41,10
León,2025-06-20,35,20,1.4,50,9
León,2025-06-21,35,20,2.7,53,11
León,2025-06-22,35,20,1.9,50,11
León,2025-06-23,37,20,0.0,46,8
León,2025-06-24,37,21,0.8,45,9
León,2025-06-25,36,21,0.0,33,10
León,2025-06-26,35,22,0.0,38,8
León,2025-06-27,36,19,0.0,47,7
León,2025-06-28,37,20,0.0,39,8
León,2025-06-29,38,22,0.0,36,10
León,2025-06-30,38,22,1.2,43,11
León,2025-07-01,38,21,0.3,35,10
León,2025-07-02,37,20,5.1,47,13
León,2025-07-03,36,21,5.5,49,10
León,2025-07-04,37,22,3.5,48,9
León,2025-07-05,34,20,19.3,57,12
León,2025-07-06,33,19,0.2,55,9
León,2025-07-07,29,18,3.3,65,12
León,2025-07-08,31,18,1.0,59,8
León,2025-07-09,28,18,0.3,69,10
León,2025-07-10,31,19,2.1,69,9
León,2025-07-11,32,19,14.4,72,9
León,2025-07-12,29,18,5.2,69,7
León,2025-07-13,32,16,0.0,57,8
León,2025-07-14,34,19,0.0,51,8
León,2025-07-15,33,20,0.0,50,9
León,2025-07-16,36,19,0.0,57,7
León,2025-07-17,36,21,0.0,51,9
León,2025-07-18,33,22,0.0,52,10
León,2025-07-19,34,20,1.7,57,8
León,2025-07-20,35,19,0.0,52,11
León,2025-07-21,32,19,1.1,52,13
León,2025-07-22,32,17,0.0,62,10
León,2025-07-23,32,19,9.2,68,8
León,2025-07-24,24,17,16.1,76,7
León,2025-07-25,28,17,4.2,59,8
León,2025-07-26,30,15,0.7,52,7
León,2025-07-27,30,17,0.0,57,8
León,2025-07-28,27,18,1.2,66,10
León,2025-07-29,29,15,0.7,55,8
León,2025-07-30,30,18,0.1,57,9
León,2025-07-31,32,19,0.0,55,7
León,2025-08-01,33,18,0.0,52,7
León,2025-08-02,31,18,0.0,62,7
León,2025-08-03,31,18,0.0,62,8
León,2025-08-04,33,17,0.0,58,6
León,2025-08-05,35,22,0.0,51,9
León,2025-08-06,34,20,0.0,44,10
León,2025-08-07,34,19,0.0,48,8
León,2025-08-08,34,19,0.0,46,8
León,2025-08-09,33,20,0.5,45,7
León,2025-08-10,37,24,0.4,44,8
León,2025-08-11,38,23,0.0,39,10
León,2025-08-12,37,22,0.0,40,9
León,2025-08-13,36,21,0.8,42,9
León,2025-08-14,37,21,0.0,43,8
León,2025-08-15,38,21,0.0,36,9
León,2025-08-16,40,23,0.0,29,8
León,2025-08-17,41,23,0.0,29,10
León,2025-08-18,36,22,1.3,35,10
León,2025-08-19,31,20,0.8,49,9
León,2025-08-20,29,17,10.4,67,10
León,2025-08-21,29,18,3.9,61,8
León,2025-08-22,28,18,0.3,63,7
León,2025-08-23,32,18,0.0,60,6
León,2025-08-24,32,18,6.4,66,7
León,2025-08-25,33,19,0.0,56,4
León,2025-08-26,34,20,0.0,42,9
León,2025-08-27,33,20,2.2,53,9
León,2025-08-28,29,18,9.0,64,11
León,2025-08-29,28,14,0.2,51,13
León,2025-08-30,28,15,0.0,61,7
León,2025-08-31,29,18,0.0,65,10
León,2025-09-01,28,17,9.9,67,10
León,2025-09-02,27,14,0.8,50,11
León,2025-09-03,31,15,0.0,51,8
León,2025-09-04,31,17,2.7,67,8
León,2025-09-05,28,18,0.4,67,8
León,2025-09-06,29,16,0.0,63,8
León,2025-09-07,32,17,0.0,64,6
León,2025-09-08,25,18,7.8,78,6
León,2025-09-09,20,16,15.9,87,5
León,2025-09-10,27,15,0.1,61,10
León,2025-09-11,25,16,0.6,65,8
León,2025-09-12,25,18,4.5,78,8
León,2025-09-13,23,18,14.0,87,3
León,2025-09-14,29,18,0.1,74,7
León,2025-09-15,30,17,0.0,71,6
León,2025-09-16,24,19,0.4,81,6
León,2025-09-17,31,17,0.0,71,5
León,2025-09-18,30,19,0.0,67,7
León,2025-09-19,30,18,0.0,66,7
León,2025-09-20,28,17,0.0,73,7
León,2025-09-21,26,16,10.5,77,6
León,2025-09-22,23,13,0.6,55,10
León,2025-09-23,20,10,6.6,62,8
León,2025-09-24,20,11,2.5,68,7
León,2025-09-25,19,11,2.1,77,7
León,2025-09-26,23,10,0.1,67,7
León,2025-09-27,25,11,0.0,65,7
León,2025-09-28,23,16,1.1,78,5
León,2025-09-29,24,15,0.0,64,4
León,2025-09-30,25,15,0.0,58,8
León,2025-10-01,25,14,0.0,65,5
León,2025-10-02,23,15,0.0,73,7
León,2025-10-03,23,14,0.0,71,3
León,2025-10-04,26,14,0.0,58,4
León,2025-10-05,18,13,4.2,79,6
León,2025-10-06,23,11,0.0,61,6
León,2025-10-07,25,11,0.0,52,5
León,2025-10-08,25,13,0.0,68,5
León,2025-10-09,22,14,9.1,76,5
León,2025-10-10,24,12,0.1,67,6
León,2025-10-11,25,13,0.0,57,9
León,2025-10-12,23,14,0.0,61,5
León,2025-10-13,23,13,0.0,74,6
León,2025-10-14,23,14,15.1,80,5
León,2025-10-15,23,15,0.9,72,5
León,2025-10-16,21,12,0.2,78,6
León,2025-10-17,21,12,0.2,79,5
León,2025-10-18,22,12,0.0,78,5
León,2025-10-19,20,13,0.0,82,7
León,2025-10-20,23,14,1.6,73,9
León,2025-10-21,23,12,0.0,68,8
León,2025-10-22,24,13,0.0,63,11
León,2025-10-23,24,13,0.0,47,25
León,2025-10-24,18,9,0.0,49,8
León,2025-10-25,22,12,0.6,59,9
Salamanca,2022-01-01,18,5,0.0,54,10
Salamanca,2022-01-02,17,8,0.0,58,9
Salamanca,2022-01-03,16,6,0.0,82,9
Salamanca,2022-01-04,13,4,1.3,80,20
Salamanca,2022-01-05,6,1,7.1,83,11
Salamanca,2022-01-06,7,0,0.0,78,7
Salamanca,2022-01-07,8,0,0.0,80,8
Salamanca,2022-01-08,9,-2,0.0,73,8
Salamanca,2022-01-09,10,1,0.1,85,16
Salamanca,2022-01-10,13,7,0.0,88,12
Salamanca,2022-01-11,12,4,0.0,82,15
Salamanca,2022-01-12,10,2,0.0,69,15
Salamanca,2022-01-13,9,-2,0.0,60,5
Salamanca,2022-01-14,9,-2,0.0,66,5
Salamanca,2022-01-15,9,-2,0.0,59,4
Salamanca,2022-01-16,10,-2,0.0,72,5
Salamanca,2022-01-17,10,-2,0.0,58,8
Salamanca,2022-01-18,10,-3,0.0,45,4
Salamanca,2022-01-19,11,-2,0.0,53,7
Salamanca,2022-01-20,10,-2,0.0,73,13
Salamanca,2022-01-21,6,-3,0.0,74,18
Salamanca,2022-01-22,9,-4,0.0,67,10
Salamanca,2022-01-23,10,-3,0.0,63,5
Salamanca,2022-01-24,11,-2,0.0,68,5
Salamanca,2022-01-25,10,-1,0.0,69,8
Salamanca,2022-01-26,11,-0,0.0,75,11
Salamanca,2022-01-27,12,0,0.0,70,13
Salamanca,2022-01-28,13,-2,0.0,50,13
Salamanca,2022-01-29,15,-2,0.0,45,10
Salamanca,2022-01-30,15,-1,0.0,31,5
Salamanca,2022-01-31,11,-1,0.0,55,9
Salamanca,2022-02-01,9,0,0.0,81,17
Salamanca,2022-02-02,16,1,0.0,73,7
Salamanca,2022-02-03,15,3,0.0,66,10
Salamanca,2022-02-04,12,3,0.0,68,6
Salamanca,2022-02-05,11,2,0.0,70,16
Salamanca,2022-02-06,10,-2,0.0,67,9
Salamanca,2022-02-07,13,-0,0.0,62,14
Salamanca,2022-02-08,15,1,0.0,71,6
Salamanca,2022-02-09,17,0,0.0,58,5
Salamanca,2022-02-10,18,1,0.0,59,6
Salamanca,2022-02-11,14,3,0.0,69,8
Salamanca,2022-02-12,14,3,0.6,70,7
Salamanca,2022-02-13,10,4,0.9,85,19
Salamanca,2022-02-14,8,1,0.7,82,18
Salamanca,2022-02-15,10,-2,0.0,76,8
Salamanca,2022-02-16,13,3,0.0,83,14
Salamanca,2022-02-17,16,6,0.0,76,7
Salamanca,2022-02-18,15,4,0.0,70,11
Salamanca,2022-02-19,10,2,0.0,65,19
Salamanca,2022-02-20,13,-1,0.0,63,8
Salamanca,2022-02-21,14,1,0.0,63,9
Salamanca,2022-02-22,17,2,0.0,42,12
Salamanca,2022-02-23,17,2,0.0,58,7
Salamanca,2022-02-24,16,2,0.0,56,8
Salamanca,2022-02-25,11,4,0.1,66,20
Salamanca,2022-02-26,12,3,3.0,74,11
Salamanca,2022-02-27,14,4,1.5,72,6
Salamanca,2022-02-28,16,2,0.0,61,5
Salamanca,2022-03-01,15,4,0.1,75,10
Salamanca,2022-03-02,14,5,0.3,72,12
Salamanca,2022-03-03,9,3,16.4,80,17
Salamanca,2022-03-04,8,1,1.0,71,14
Salamanca,2022-03-05,8,-2,0.0,65,12
Salamanca,2022-03-06,8,-2,0.0,71,12
Salamanca,2022-03-07,10,-1,0.5,70,8
Salamanca,2022-03-08,10,2,1.7,79,18
Salamanca,2022-03-09,13,3,0.1,73,11
Salamanca,2022-03-10,15,3,0.0,68,14
Salamanca,2022-03-11,11,4,5.4,82,21
Salamanca,2022-03-12,11,0,13.9,78,17
Salamanca,2022-03-13,11,4,4.5,74,10
Salamanca,2022-03-14,7,3,10.0,82,12
Salamanca,2022-03-15,16,4,0.0,72,19
Salamanca,2022-03-16,15,7,0.2,74,16
Salamanca,2022-03-17,8,5,0.4,86,25
Salamanca,2022-03-18,13,4,0.0,79,18
Salamanca,2022-03-19,16,6,0.0,66,8
Salamanca,2022-03-20,14,5,0.0,69,17
Salamanca,2022-03-21,13,6,3.8,73,13
Salamanca,2022-03-22,14,6,2.3,75,8
Salamanca,2022-03-23,11,6,0.6,81,21
Salamanca,2022-03-24,13,6,1.5,79,20
Salamanca,2022-03-25,15,7,2.1,73,17
Salamanca,2022-03-26,14,6,0.4,70,13
Salamanca,2022-03-27,17,4,0.0,71,9
Salamanca,2022-03-28,17,6,0.0,65,8
Salamanca,2022-03-29,14,7,1.2,81,7
Salamanca,2022-03-30,12,6,1.4,83,12
Salamanca,2022-03-31,10,3,8.1,77,14
Salamanca,2022-04-01,9,1,0.0,62,14
Salamanca,2022-04-02,9,-3,0.0,57,12
Salamanca,2022-04-03,9,-4,0.8,61,17
Salamanca,2022-04-04,10,-4,0.0,60,22
Salamanca,2022-04-05,12,-2,0.0,60,12
Salamanca,2022-04-06,15,1,0.0,58,8
Salamanca,2022-04-07,17,3,0.0,71,18
Salamanca,2022-04-08,13,4,3.8,74,20
Salamanca,2022-04-09,16,7,3.5,70,9
Salamanca,2022-04-10,21,6,0.0,66,12
Salamanca,2022-04-11,19,7,4.2,69,17
Salamanca,2022-04-12,14,5,1.2,79,15
Salamanca,2022-04-13,15,3,0.4,76,8
Salamanca,2022-04-14,19,4,0.0,71,11
Salamanca,2022-04-15,20,6,0.0,60,8
Salamanca,2022-04-16,23,8,0.0,59,6
Salamanca,2022-04-17,22,8,0.0,52,7
Salamanca,2022-04-18,21,7,0.2,66,13
Salamanca,2022-04-19,12,4,11.0,90,19
Salamanca,2022-04-20,12,1,2.8,67,20
Salamanca,2022-04-21,14,0,0.0,69,12
Salamanca,2022-04-22,8,3,15.9,86,16
Salamanca,2022-04-23,10,3,2.2,75,24
Salamanca,2022-04-24,14,3,0.0,77,14
Salamanca,2022-04-25,18,4,0.0,64,10
Salamanca,2022-04-26,18,5,0.1,68,7
Salamanca,2022-04-27,17,7,3.4,75,9
Salamanca,2022-04-28,14,6,4.6,92,10
Salamanca,2022-04-29,21,6,0.0,68,10
Salamanca,2022-04-30,23,9,0.1,60,8
Salamanca,2022-05-01,21,8,0.0,63,11
Salamanca,2022-05-02,16,8,3.2,78,13
Salamanca,2022-05-03,15,7,0.6,75,24
Salamanca,2022-05-04,19,5,0.0,72,16
Salamanca,2022-05-05,20,5,0.0,68,11
Salamanca,2022-05-06,21,5,0.0,56,14
Salamanca,2022-05-07,22,5,0.0,54,13
Salamanca,2022-05-08,23,8,0.0,54,9
Salamanca,2022-05-09,26,9,0.0,46,8
Salamanca,2022-05-10,29,12,0.0,43,7
Salamanca,2022-05-11,27,14,0.0,51,12
Salamanca,2022-05-12,26,15,0.0,61,6
Salamanca,2022-05-13,27,12,0.1,50,8
Salamanca,2022-05-14,25,15,3.9,58,10
Salamanca,2022-05-15,22,12,0.1,53,18
Salamanca,2022-05-16,24,11,0.0,59,12
Salamanca,2022-05-17,26,10,0.0,61,9
Salamanca,2022-05-18,29,12,0.0,51,10
Salamanca,2022-05-19,31,12,0.0,48,6
Salamanca,2022-05-20,33,15,0.0,39,5
Salamanca,2022-05-21,34,20,0.3,28,11
Salamanca,2022-05-22,23,14,0.0,52,18
Salamanca,2022-05-23,25,12,0.0,61,14
Salamanca,2022-05-24,17,9,0.1,62,13
Salamanca,2022-05-25,21,6,0.0,60,13
Salamanca,2022-05-26,25,7,0.0,58,18
Salamanca,2022-05-27,29,9,0.0,55,15
Salamanca,2022-05-28,31,11,0.4,52,9
Salamanca,2022-05-29,29,12,0.0,46,12
Salamanca,2022-05-30,23,13,0.0,51,16
Salamanca,2022-05-31,28,11,0.0,47,10
Salamanca,2022-06-01,25,13,0.7,51,13
Salamanca,2022-06-02,25,12,0.3,52,13
Salamanca,2022-06-03,25,12,0.2,46,13
Salamanca,2022-06-04,24,11,0.6,44,13
Salamanca,2022-06-05,28,10,0.0,50,11
Salamanca,2022-06-06,27,10,0.0,46,13
Salamanca,2022-06-07,30,11,0.0,51,11
Salamanca,2022-06-08,26,14,0.1,55,14
Salamanca,2022-06-09,31,13,0.0,54,13
Salamanca,2022-06-10,34,15,0.5,33,11
Salamanca,2022-06-11,34,17,0.6,46,9
Salamanca,2022-06-12,36,19,0.1,42,11
Salamanca,2022-06-13,38,17,0.0,36,11
Salamanca,2022-06-14,37,21,0.0,23,14
Salamanca,2022-06-15,38,18,0.1,26,11
Salamanca,2022-06-16,36,20,0.3,34,15
Salamanca,2022-06-17,38,21,0.1,31,15
Salamanca,2022-06-18,34,19,2.8,31,19
Salamanca,2022-06-19,23,13,0.5,44,17
Salamanca,2022-06-20,24,12,0.1,44,14
Salamanca,2022-06-21,24,10,0.1,49,14
Salamanca,2022-06-22,21,10,1.2,60,14
Salamanca,2022-06-23,21,12,2.4,64,17
Salamanca,2022-06-24,23,9,0.0,60,15
Salamanca,2022-06-25,24,11,0.9,55,16
Salamanca,2022-06-26,23,8,0.0,46,11
Salamanca,2022-06-27,25,9,0.0,53,13
Salamanca,2022-06-28,29,9,0.0,39,11
Salamanca,2022-06-29,28,13,0.0,36,14
Salamanca,2022-06-30,26,11,0.0,50,11
Salamanca,2022-07-01,32,10,0.0,41,9
Salamanca,2022-07-02,35,16,0.0,25,7
Salamanca,2022-07-03,31,18,0.0,34,11
Salamanca,2022-07-04,33,14,0.0,40,8
Salamanca,2022-07-05,34,16,0.6,31,10
Salamanca,2022-07-06,29,14,0.2,50,15
Salamanca,2022-07-07,31,14,0.0,39,18
Salamanca,2022-07-08,34,13,0.0,38,15
Salamanca,2022-07-09,36,14,0.0,28,11
Salamanca,2022-07-10,37,16,0.0,25,11
Salamanca,2022-07-11,36,19,0.0,21,8
Salamanca,2022-07-12,39,20,0.0,20,9
Salamanca,2022-07-13,40,22,0.0,17,10
Salamanca,2022-07-14,41,23,0.0,19,11
Salamanca,2022-07-15,39,25,0.4,19,12
Salamanca,2022-07-16,39,23,0.0,24,9
Salamanca,2022-07-17,39,24,0.0,16,11
Salamanca,2022-07-18,38,23,0.0,20,18
Salamanca,2022-07-19,30,16,0.0,38,16
Salamanca,2022-07-20,33,16,0.0,38,8
Salamanca,2022-07-21,38,18,0.0,26,12
Salamanca,2022-07-22,36,19,0.0,23,10
Salamanca,2022-07-23,37,16,0.0,32,9
Salamanca,2022-07-24,37,20,0.0,18,17
Salamanca,2022-07-25,34,18,0.0,29,12
Salamanca,2022-07-26,33,16,0.0,47,11
Salamanca,2022-07-27,33,15,0.0,40,11
Salamanca,2022-07-28,32,16,0.0,38,11
Salamanca,2022-07-29,33,16,0.0,39,12
Salamanca,2022-07-30,36,17,0.0,38,13
Salamanca,2022-07-31,36,18,0.0,31,11
Salamanca,2022-08-01,38,20,0.0,25,9
Salamanca,2022-08-02,39,21,0.0,22,10
Salamanca,2022-08-03,38,21,0.0,22,10
Salamanca,2022-08-04,37,20,0.0,22,12
Salamanca,2022-08-05,36,17,0.0,32,8
Salamanca,2022-08-06,36,17,0.0,29,8
Salamanca,2022-08-07,37,18,0.0,24,9
Salamanca,2022-08-08,36,20,0.0,26,8
Salamanca,2022-08-09,37,19,0.0,27,7
Salamanca,2022-08-10,33,21,0.7,37,12
Salamanca,2022-08-11,35,19,0.0,34,12
Salamanca,2022-08-12,36,19,0.0,20,11
Salamanca,2022-08-13,32,20,0.1,32,14
Salamanca,2022-08-14,29,15,0.0,30,13
Salamanca,2022-08-15,30,13,0.0,41,15
Salamanca,2022-08-16,25,14,0.6,47,18
Salamanca,2022-08-17,24,12,0.4,56,11
Salamanca,2022-08-18,26,12,0.0,54,14
Salamanca,2022-08-19,31,13,0.0,42,13
Salamanca,2022-08-20,35,16,0.0,24,11
Salamanca,2022-08-21,33,17,0.0,33,11
Salamanca,2022-08-22,33,17,0.0,44,15
Salamanca,2022-08-23,36,18,0.0,40,10
Salamanca,2022-08-24,34,20,0.0,35,12
Salamanca,2022-08-25,31,17,0.0,56,12
Salamanca,2022-08-26,31,17,0.0,56,14
Salamanca,2022-08-27,33,15,0.0,51,10
Salamanca,2022-08-28,34,18,0.0,31,9
Salamanca,2022-08-29,31,18,3.3,38,12
Salamanca,2022-08-30,30,15,0.0,35,11
Salamanca,2022-08-31,30,14,0.0,28,12
Salamanca,2022-09-01,30,14,0.0,40,11
Salamanca,2022-09-02,27,13,0.0,43,12
Salamanca,2022-09-03,27,13,0.0,50,13
Salamanca,2022-09-04,27,11,0.0,34,12
Salamanca,2022-09-05,27,12,0.0,52,12
Salamanca,2022-09-06,26,14,0.1,58,14
Salamanca,2022-09-07,24,10,1.4,49,12
Salamanca,2022-09-08,25,14,4.1,62,12
Salamanca,2022-09-09,28,14,0.0,66,9
Salamanca,2022-09-10,33,16,0.0,38,8
Salamanca,2022-09-11,33,16,0.0,32,12
Salamanca,2022-09-12,25,19,1.1,52,15
Salamanca,2022-09-13,22,16,7.5,61,17
Salamanca,2022-09-14,21,14,1.2,69,15
Salamanca,2022-09-15,22,14,4.1,75,6
Salamanca,2022-09-16,25,14,0.8,54,9
Salamanca,2022-09-17,25,13,0.0,41,15
Salamanca,2022-09-18,27,14,0.0,33,9
Salamanca,2022-09-19,27,15,2.2,39,8
Salamanca,2022-09-20,29,14,0.0,44,10
Salamanca,2022-09-21,29,14,0.3,33,9
Salamanca,2022-09-22,29,15,0.0,51,10
Salamanca,2022-09-23,26,14,0.0,53,11
Salamanca,2022-09-24,21,12,0.1,54,14
Salamanca,2022-09-25,18,7,0.0,53,16
Salamanca,2022-09-26,19,6,0.0,55,13
Salamanca,2022-09-27,21,8,0.0,41,7
Salamanca,2022-09-28,22,9,0.0,58,14
Salamanca,2022-09-29,15,8,17.2,66,16
Salamanca,2022-09-30,19,6,0.0,56,7
Salamanca,2022-10-01,25,8,0.0,39,7
Salamanca,2022-10-02,27,10,0.0,32,6
Salamanca,2022-10-03,30,12,0.0,27,5
Salamanca,2022-10-04,29,12,0.0,32,6
Salamanca,2022-10-05,29,13,0.0,30,5
Salamanca,2022-10-06,28,12,0.0,48,8
Salamanca,2022-10-07,26,14,0.1,42,6
Salamanca,2022-10-08,25,12,0.0,43,7
Salamanca,2022-10-09,25,12,0.0,45,7
Salamanca,2022-10-10,20,13,1.3,59,9
Salamanca,2022-10-11,23,12,0.5,46,7
Salamanca,2022-10-12,22,11,0.0,63,10
Salamanca,2022-10-13,24,9,0.0,52,6
Salamanca,2022-10-14,26,11,0.0,49,6
Salamanca,2022-10-15,27,11,0.0,48,11
Salamanca,2022-10-16,24,13,0.6,49,15
Salamanca,2022-10-17,24,14,1.6,59,11
Salamanca,2022-10-18,25,12,0.0,53,12
Salamanca,2022-10-19,21,13,4.4,60,19
Salamanca,2022-10-20,18,12,11.4,77,21
Salamanca,2022-10-21,17,13,6.9,77,22
Salamanca,2022-10-22,18,11,4.1,77,19
Salamanca,2022-10-23,17,11,1.0,72,29
Salamanca,2022-10-24,18,10,0.0,60,11
Salamanca,2022-10-25,20,11,1.2,58,18
Salamanca,2022-10-26,20,12,0.2,73,12
Salamanca,2022-10-27,24,16,0.0,40,18
Salamanca,2022-10-28,24,14,0.0,47,14
Salamanca,2022-10-29,22,14,0.7,44,13
Salamanca,2022-10-30,18,10,9.2,72,11
Salamanca,2022-10-31,15,10,6.9,78,13
Salamanca,2022-11-01,16,10,0.5,74,8
Salamanca,2022-11-02,18,8,0.0,67,6
Salamanca,2022-11-03,14,9,3.6,69,16
Salamanca,2022-11-04,13,4,0.0,66,9
Salamanca,2022-11-05,16,2,0.0,48,6
Salamanca,2022-11-06,17,5,0.0,62,9
Salamanca,2022-11-07,17,6,0.0,78,13
Salamanca,2022-11-08,15,11,1.1,81,21
Salamanca,2022-11-09,15,8,0.2,76,10
Salamanca,2022-11-10,16,6,0.0,70,8
Salamanca,2022-11-11,17,7,0.0,64,10
Salamanca,2022-11-12,19,10,0.4,65,15
Salamanca,2022-11-13,18,7,0.0,67,12
Salamanca,2022-11-14,15,10,3.4,80,18
Salamanca,2022-11-15,13,10,4.9,88,26
Salamanca,2022-11-16,12,8,0.3,86,21
Salamanca,2022-11-17,15,8,2.6,80,25
Salamanca,2022-11-18,10,4,1.8,85,18
Salamanca,2022-11-19,10,3,0.5,77,16
Salamanca,2022-11-20,13,6,0.8,84,19
Salamanca,2022-11-21,12,3,11.7,87,29
Salamanca,2022-11-22,12,2,3.2,80,22
Salamanca,2022-11-23,14,9,2.8,91,25
Salamanca,2022-11-24,14,8,7.7,89,17
Salamanca,2022-11-25,12,4,0.2,78,10
Salamanca,2022-11-26,14,1,0.0,58,5
Salamanca,2022-11-27,15,4,2.2,48,12
Salamanca,2022-11-28,10,2,0.1,81,14
Salamanca,2022-11-29,9,1,0.0,76,6
Salamanca,2022-11-30,7,0,2.4,79,5
Salamanca,2022-12-01,10,3,0.0,71,12
Salamanca,2022-12-02,8,-0,0.0,68,5
Salamanca,2022-12-03,8,-2,0.0,71,4
Salamanca,2022-12-04,7,-1,1.4,83,5
Salamanca,2022-12-05,11,2,4.8,81,8
Salamanca,2022-12-06,10,7,0.6,92,8
Salamanca,2022-12-07,12,5,0.7,85,4
Salamanca,2022-12-08,12,7,6.4,88,14
Salamanca,2022-12-09,10,8,9.4,90,10
Salamanca,2022-12-10,9,5,1.0,85,10
Salamanca,2022-12-11,7,3,20.8,95,9
Salamanca,2022-12-12,13,5,10.0,91,24
Salamanca,2022-12-13,13,11,24.4,91,17
Salamanca,2022-12-14,12,7,4.4,86,21
Salamanca,2022-12-15,10,6,3.3,83,14
Salamanca,2022-12-16,10,4,0.9,84,6
Salamanca,2022-12-17,11,3,0.1,83,7
Salamanca,2022-12-18,12,4,0.0,82,11
Salamanca,2022-12-19,13,4,0.0,71,13
Salamanca,2022-12-20,13,9,9.2,84,23
Salamanca,2022-12-21,12,7,0.2,88,15
Salamanca,2022-12-22,14,8,0.3,92,15
Salamanca,2022-12-23,14,8,0.0,86,16
Salamanca,2022-12-24,14,7,0.0,81,16
Salamanca,2022-12-25,14,8,2.5,80,15
Salamanca,2022-12-26,14,7,0.0,82,7
Salamanca,2022-12-27,14,5,0.0,82,6
Salamanca,2022-12-28,12,5,0.1,85,13
Salamanca,2022-12-29,10,8,6.4,89,24
Salamanca,2022-12-30,11,9,0.3,92,29
Salamanca,2022-12-31,15,6,0.0,65,18
Salamanca,2023-01-01,15,9,3.8,63,20
Salamanca,2023-01-02,11,3,6.1,81,11
Salamanca,2023-01-03,9,-1,0.0,80,6
Salamanca,2023-01-04,9,-1,0.0,68,6
